date,USA_Y002p0,USA_Y005p0,USA_Y010p0,USA_Y030p0,DEU_Y002p0,DEU_Y005p0,DEU_Y010p0,DEU_Y030p0,ITA_Y002p0,ITA_Y005p0,ITA_Y010p0,ITA_Y030p0,EURUSD,GBPUSD
2018-05-29,2.360750422236378,2.5758140899184188,2.703480294337667,3.0470015493205755,1.3721415534735937,1.3356476713757668,1.7060087563299158,2.2372379343508673,2.891534389782353,3.290893395500825,3.6022596978357644,4.04373656997015,1.0909821639769002,1.295450388566813
2018-05-30,2.3638873019104616,2.5610081770902915,2.718919842917714,3.030278101919618,1.3956068263644288,1.3637276616332685,1.7059964927578508,2.2348568498627714,2.842852608358878,3.258552943579546,3.6037387523626863,4.026180667854973,1.0900795151446907,1.2954328929939578
2018-05-31,2.3982419029036666,2.560014731835099,2.7521110684370553,3.0321923213109483,1.428685817036425,1.3675006661527853,1.6867071095631037,2.1999814856646114,2.8683458516866587,3.2737625990203516,3.6188489771247214,4.034390680031338,1.091263975067753,1.2952531606449578
2018-06-01,2.3890793670459463,2.5743858670386954,2.73737758500546,3.027391525750495,1.4403250029728174,1.3933694022344945,1.6581718002598917,2.197397042413807,2.864998600995056,3.249540447185185,3.61177967694793,4.03116978403157,1.0935364808719632,1.2960508362281689
2018-06-04,2.3833196897155307,2.571847684058482,2.7901483610454703,3.038303618151832,1.4398399565959188,1.3815136097785696,1.643589126488158,2.2334365969902095,2.895562293322855,3.253164309190888,3.6049166362109584,4.091316483834598,1.0928903378840658,1.296696417359357
2018-06-05,2.3893158567609287,2.5614649380355172,2.829792067655161,3.040669600505527,1.4614594321998164,1.3641792144854568,1.6457213107405484,2.222637270256073,2.887112362727634,3.2578291679129654,3.616929256378458,4.1429056025022595,1.0926393033434794,1.2971612589531993
2018-06-06,2.4104348227442194,2.5809268010511213,2.825721531654156,3.028233810189574,1.4540371351757686,1.3886723567474528,1.6468222454209838,2.2101234032603947,2.87054032556551,3.2448612096135014,3.6231881680789204,4.112522842307258,1.0911360742839342,1.2978570932962428
2018-06-07,2.4217524725167676,2.5828671923622464,2.7798931320722597,3.0320472714951547,1.4693279469199563,1.431957798014348,1.6428697278195485,2.2304717137576966,2.8714375743703338,3.2578125138396556,3.6450733256563406,4.091106308594748,1.0915497244725534,1.296678922837201
2018-06-08,2.397081993642216,2.5907984824771044,2.7782308859545672,3.008459177821301,1.4550962625938788,1.4446335032212323,1.629183144017496,2.232084210279196,2.894769157487975,3.237380477274686,3.6400751736075994,4.088265397164792,1.0934634248767845,1.294008069541054
2018-06-11,2.4007400076745116,2.6142263514813147,2.779681039627268,3.0248594161984523,1.435688944814572,1.4624571984508474,1.6249805306555116,2.2224831501800186,2.895381350391475,3.241204120860622,3.6381084919947266,4.123070447288994,1.0876519629011767,1.2946909624114844
2018-06-12,2.4011849024453227,2.637132669850707,2.733696062069084,3.0485061207350457,1.4470178424127396,1.4529792322143291,1.6449357894947956,2.25363641297833,2.848342831316739,3.2302578172659917,3.614988571058548,4.145805859223731,1.088162908223815,1.2975835516043825
2018-06-13,2.392603530574203,2.6301885862012266,2.7351726992205827,3.024936039358594,1.4537764465812202,1.4264758800593649,1.6229272203180236,2.2661195299358896,2.8619955650817523,3.2266045047525966,3.6449726843254844,4.1523534315787005,1.0870615152731142,1.2996065363510365
2018-06-14,2.3796414247163558,2.6196799918117684,2.7311696139640484,3.033356978657648,1.4918625740680596,1.4219564989261642,1.6236000866045575,2.2812710886287206,2.8298756225969317,3.2650623226838884,3.617097152728961,4.124066262789036,1.082405747680656,1.2991781311964792
2018-06-15,2.4145929695033286,2.625366170478411,2.7154553882750547,3.0135317334895286,1.4862604327784346,1.4519628748094882,1.6559714709948787,2.2699795804578637,2.810348079555258,3.2673032115411313,3.621138301724321,4.107182331870454,1.0830330657947507,1.3004024535244452
